,,game_id,game_no,opp,play_type,play_direction,yards_gained
HOU,130,2019122100,15,TB,short pass,middle,50
HOU,131,2019122100,15,TB,short pass,right,64
HOU,132,2019122100,15,TB,long pass,left,39
HOU,133,2019122100,15,TB,long pass,middle,0
HOU,134,2019122100,15,TB,long pass,right,0
HOU,135,2019122906,16,TEN,run,left,35
HOU,136,2019122906,16,TEN,run,middle,35
HOU,137,2019122906,16,TEN,run,right,39
HOU,138,2019122906,16,TEN,short pass,left,69
HOU,139,2019122906,16,TEN,short pass,middle,22
HOU,140,2019122906,16,TEN,short pass,right,92
HOU,141,2019122906,16,TEN,long pass,left,0
HOU,142,2019122906,16,TEN,long pass,middle,0
HOU,143,2019122906,16,TEN,long pass,right,42
DEN,0,2019090901,1,OAK,run,left,29
DEN,1,2019090901,1,OAK,run,middle,13
DEN,2,2019090901,1,OAK,run,right,53
DEN,3,2019090901,1,OAK,short pass,left,43
DEN,4,2019090901,1,OAK,short pass,middle,134
DEN,5,2019090901,1,OAK,short pass,right,38
DEN,6,2019090901,1,OAK,long pass,left,0
DEN,7,2019090901,1,OAK,long pass,middle,53
DEN,8,2019090901,1,OAK,long pass,right,0
DEN,9,2019091511,2,CHI,run,left,31
DEN,10,2019091511,2,CHI,run,middle,29
DEN,11,2019091511,2,CHI,run,right,30
DEN,12,2019091511,2,CHI,short pass,left,69
DEN,13,2019091511,2,CHI,short pass,middle,39
DEN,14,2019091511,2,CHI,short pass,right,139
DEN,15,2019091511,2,CHI,long pass,left,24
DEN,16,2019091511,2,CHI,long pass,middle,21
DEN,17,2019091511,2,CHI,long pass,right,0
DEN,18,2019092202,3,GB,run,left,71
DEN,19,2019092202,3,GB,run,middle,18
DEN,20,2019092202,3,GB,run,right,60
DEN,21,2019092202,3,GB,short pass,left,73
DEN,22,2019092202,3,GB,short pass,middle,53
DEN,23,2019092202,3,GB,short pass,right,35
DEN,24,2019092202,3,GB,long pass,left,0
DEN,25,2019092202,3,GB,long pass,middle,0
DEN,26,2019092202,3,GB,long pass,right,52
DEN,27,2019092911,4,JAX,run,left,3
DEN,28,2019092911,4,JAX,run,middle,9
DEN,29,2019092911,4,JAX,run,right,57
DEN,30,2019092911,4,JAX,short pass,left,91
DEN,31,2019092911,4,JAX,short pass,middle,73
DEN,32,2019092911,4,JAX,short pass,right,29
DEN,33,2019092911,4,JAX,long pass,left,43
DEN,34,2019092911,4,JAX,long pass,middle,0
DEN,35,2019092911,4,JAX,long pass,right,67
DEN,36,2019100610,5,LAC,run,left,55
DEN,37,2019100610,5,LAC,run,middle,97
DEN,38,2019100610,5,LAC,run,right,40
DEN,39,2019100610,5,LAC,short pass,left,16
DEN,40,2019100610,5,LAC,short pass,middle,15
DEN,41,2019100610,5,LAC,short pass,right,55
DEN,42,2019100610,5,LAC,long pass,left,70
DEN,43,2019100610,5,LAC,long pass,middle,0
DEN,44,2019100610,5,LAC,long pass,right,26
DEN,45,2019101309,6,TEN,run,left,34
DEN,46,2019101309,6,TEN,run,middle,52
DEN,47,2019101309,6,TEN,run,right,19
DEN,48,2019101309,6,TEN,short pass,left,37
DEN,49,2019101309,6,TEN,short pass,middle,52
DEN,50,2019101309,6,TEN,short pass,right,29
DEN,51,2019101309,6,TEN,long pass,left,41
DEN,52,2019101309,6,TEN,long pass,middle,18
DEN,53,2019101309,6,TEN,long pass,right,0
DEN,54,2019101700,7,KC,run,left,31
DEN,55,2019101700,7,KC,run,middle,11
DEN,56,2019101700,7,KC,run,right,29
DEN,57,2019101700,7,KC,short pass,left,23
DEN,58,2019101700,7,KC,short pass,middle,45
DEN,59,2019101700,7,KC,short pass,right,104
DEN,60,2019101700,7,KC,long pass,left,0
DEN,61,2019101700,7,KC,long pass,middle,0
DEN,62,2019101700,7,KC,long pass,right,41
DEN,63,2019102710,8,IND,run,left,25
DEN,64,2019102710,8,IND,run,middle,60
DEN,65,2019102710,8,IND,run,right,28
DEN,66,2019102710,8,IND,short pass,left,34
DEN,67,2019102710,8,IND,short pass,middle,49
DEN,68,2019102710,8,IND,short pass,right,50
DEN,69,2019102710,8,IND,long pass,left,25
DEN,70,2019102710,8,IND,long pass,middle,0
DEN,71,2019102710,8,IND,long pass,right,16
DEN,72,2019110309,9,CLE,run,left,22
DEN,73,2019110309,9,CLE,run,middle,48
DEN,74,2019110309,9,CLE,run,right,60
DEN,75,2019110309,9,CLE,short pass,left,15
DEN,76,2019110309,9,CLE,short pass,middle,88
DEN,77,2019110309,9,CLE,short pass,right,45
DEN,78,2019110309,9,CLE,long pass,left,0
DEN,79,2019110309,9,CLE,long pass,middle,24
DEN,80,2019110309,9,CLE,long pass,right,21
DEN,81,2019111705,10,MIN,run,left,39
DEN,82,2019111705,10,MIN,run,middle,34
DEN,83,2019111705,10,MIN,run,right,51
DEN,84,2019111705,10,MIN,short pass,left,28
DEN,85,2019111705,10,MIN,short pass,middle,42
DEN,86,2019111705,10,MIN,short pass,right,19
DEN,87,2019111705,10,MIN,long pass,left,77
DEN,88,2019111705,10,MIN,long pass,middle,43
DEN,89,2019111705,10,MIN,long pass,right,69
DEN,90,2019112401,11,BUF,run,left,27
DEN,91,2019112401,11,BUF,run,middle,15
DEN,92,2019112401,11,BUF,run,right,43
DEN,93,2019112401,11,BUF,short pass,left,16
DEN,94,2019112401,11,BUF,short pass,middle,7
DEN,95,2019112401,11,BUF,short pass,right,32
DEN,96,2019112401,11,BUF,long pass,left,0
DEN,97,2019112401,11,BUF,long pass,middle,27
DEN,98,2019112401,11,BUF,long pass,right,0
DEN,99,2019120109,12,LAC,run,left,24
DEN,100,2019120109,12,LAC,run,middle,33
DEN,101,2019120109,12,LAC,run,right,27
DEN,102,2019120109,12,LAC,short pass,left,30
DEN,103,2019120109,12,LAC,short pass,middle,9
DEN,104,2019120109,12,LAC,short pass,right,36
DEN,105,2019120109,12,LAC,long pass,left,0
DEN,106,2019120109,12,LAC,long pass,middle,33
DEN,107,2019120109,12,LAC,long pass,right,26
DEN,108,2019120804,13,HOU,run,left,9
DEN,109,2019120804,13,HOU,run,middle,54
DEN,110,2019120804,13,HOU,run,right,28
DEN,111,2019120804,13,HOU,short pass,left,73
DEN,112,2019120804,13,HOU,short pass,middle,75
DEN,113,2019120804,13,HOU,short pass,right,97
DEN,114,2019120804,13,HOU,long pass,left,64
DEN,115,2019120804,13,HOU,long pass,middle,0
DEN,116,2019120804,13,HOU,long pass,right,0
DEN,117,2019121504,14,KC,run,left,28
DEN,118,2019121504,14,KC,run,middle,3
DEN,119,2019121504,14,KC,run,right,21
DEN,120,2019121504,14,KC,short pass,left,98
DEN,121,2019121504,14,KC,short pass,middle,0
DEN,122,2019121504,14,KC,short pass,right,67
DEN,123,2019121504,14,KC,long pass,left,43
DEN,124,2019121504,14,KC,long pass,middle,0
DEN,125,2019121504,14,KC,long pass,right,0
DEN,126,2019122200,15,DET,run,left,54
DEN,127,2019122200,15,DET,run,middle,78
DEN,128,2019122200,15,DET,run,right,21
DEN,129,2019122200,15,DET,short pass,left,87
DEN,130,2019122200,15,DET,short pass,middle,57
DEN,131,2019122200,15,DET,short pass,right,54
DEN,132,2019122200,15,DET,long pass,left,0
DEN,133,2019122200,15,DET,long pass,middle,0
DEN,134,2019122200,15,DET,long pass,right,0
DEN,135,2019122913,16,OAK,run,left,29
DEN,136,2019122913,16,OAK,run,middle,23
DEN,137,2019122913,16,OAK,run,right,19
DEN,138,2019122913,16,OAK,short pass,left,63
DEN,139,2019122913,16,OAK,short pass,middle,74
DEN,140,2019122913,16,OAK,short pass,right,21
DEN,141,2019122913,16,OAK,long pass,left,19
DEN,142,2019122913,16,OAK,long pass,middle,0
DEN,143,2019122913,16,OAK,long pass,right,0
BAL,0,2019090803,1,MIA,run,left,38
BAL,1,2019090803,1,MIA,run,middle,85
BAL,2,2019090803,1,MIA,run,right,144
BAL,3,2019090803,1,MIA,short pass,left,38
BAL,4,2019090803,1,MIA,short pass,middle,107
BAL,5,2019090803,1,MIA,short pass,right,79
BAL,6,2019090803,1,MIA,long pass,left,0
BAL,7,2019090803,1,MIA,long pass,middle,155
BAL,8,2019090803,1,MIA,long pass,right,0
BAL,9,2019091500,2,ARI,run,left,107
BAL,10,2019091500,2,ARI,run,middle,38
BAL,11,2019091500,2,ARI,run,right,39
BAL,12,2019091500,2,ARI,short pass,left,28
BAL,13,2019091500,2,ARI,short pass,middle,69
BAL,14,2019091500,2,ARI,short pass,right,41
BAL,15,2019091500,2,ARI,long pass,left,0
BAL,16,2019091500,2,ARI,long pass,middle,46
BAL,17,2019091500,2,ARI,long pass,right,88
BAL,18,2019092204,3,KC,run,left,32
BAL,19,2019092204,3,KC,run,middle,31
BAL,20,2019092204,3,KC,run,right,140
BAL,21,2019092204,3,KC,short pass,left,94
BAL,22,2019092204,3,KC,short pass,middle,25
BAL,23,2019092204,3,KC,short pass,right,69
BAL,24,2019092204,3,KC,long pass,left,23
BAL,25,2019092204,3,KC,long pass,middle,0
BAL,26,2019092204,3,KC,long pass,right,56
BAL,27,2019092901,4,CLE,run,left,58
BAL,28,2019092901,4,CLE,run,middle,59
BAL,29,2019092901,4,CLE,run,right,57
BAL,30,2019092901,4,CLE,short pass,left,91
BAL,31,2019092901,4,CLE,short pass,middle,110
BAL,32,2019092901,4,CLE,short pass,right,28
BAL,33,2019092901,4,CLE,long pass,left,18
BAL,34,2019092901,4,CLE,long pass,middle,0
BAL,35,2019092901,4,CLE,long pass,right,0
BAL,36,2019100607,5,PIT,run,left,72
BAL,37,2019100607,5,PIT,run,middle,15
BAL,38,2019100607,5,PIT,run,right,50
BAL,39,2019100607,5,PIT,short pass,left,53
BAL,40,2019100607,5,PIT,short pass,middle,72
BAL,41,2019100607,5,PIT,short pass,right,36
BAL,42,2019100607,5,PIT,long pass,left,0
BAL,43,2019100607,5,PIT,long pass,middle,0
BAL,44,2019100607,5,PIT,long pass,right,0
BAL,45,2019101301,6,CIN,run,left,141
BAL,46,2019101301,6,CIN,run,middle,34
BAL,47,2019101301,6,CIN,run,right,97
BAL,48,2019101301,6,CIN,short pass,left,68
BAL,49,2019101301,6,CIN,short pass,middle,82
BAL,50,2019101301,6,CIN,short pass,right,47
BAL,51,2019101301,6,CIN,long pass,left,0
BAL,52,2019101301,6,CIN,long pass,middle,39
BAL,53,2019101301,6,CIN,long pass,right,0
BAL,54,2019102010,7,SEA,run,left,113
BAL,55,2019102010,7,SEA,run,middle,44
BAL,56,2019102010,7,SEA,run,right,42
BAL,57,2019102010,7,SEA,short pass,left,20
BAL,58,2019102010,7,SEA,short pass,middle,0
BAL,59,2019102010,7,SEA,short pass,right,40
BAL,60,2019102010,7,SEA,long pass,left,0
BAL,61,2019102010,7,SEA,long pass,middle,0
BAL,62,2019102010,7,SEA,long pass,right,83
BAL,63,2019110311,8,NE,run,left,127
BAL,64,2019110311,8,NE,run,middle,27
BAL,65,2019110311,8,NE,run,right,59
BAL,66,2019110311,8,NE,short pass,left,20
BAL,67,2019110311,8,NE,short pass,middle,79
BAL,68,2019110311,8,NE,short pass,right,46
BAL,69,2019110311,8,NE,long pass,left,18
BAL,70,2019110311,8,NE,long pass,middle,0
BAL,71,2019110311,8,NE,long pass,right,0
BAL,72,2019111001,9,CIN,run,left,72
BAL,73,2019111001,9,CIN,run,middle,0
BAL,74,2019111001,9,CIN,run,right,56
BAL,75,2019111001,9,CIN,short pass,left,46
BAL,76,2019111001,9,CIN,short pass,middle,31
BAL,77,2019111001,9,CIN,short pass,right,36
BAL,78,2019111001,9,CIN,long pass,left,0
BAL,79,2019111001,9,CIN,long pass,middle,91
BAL,80,2019111001,9,CIN,long pass,right,39
BAL,81,2019111700,10,HOU,run,left,169
BAL,82,2019111700,10,HOU,run,middle,-3
BAL,83,2019111700,10,HOU,run,right,92
BAL,84,2019111700,10,HOU,short pass,left,24
BAL,85,2019111700,10,HOU,short pass,middle,81
BAL,86,2019111700,10,HOU,short pass,right,95
BAL,87,2019111700,10,HOU,long pass,left,17
BAL,88,2019111700,10,HOU,long pass,middle,18
BAL,89,2019111700,10,HOU,long pass,right,0
BAL,90,2019112500,11,LA,run,left,40
BAL,91,2019112500,11,LA,run,middle,69
BAL,92,2019112500,11,LA,run,right,150
BAL,93,2019112500,11,LA,short pass,left,22
BAL,94,2019112500,11,LA,short pass,middle,83
BAL,95,2019112500,11,LA,short pass,right,46
BAL,96,2019112500,11,LA,long pass,left,39
BAL,97,2019112500,11,LA,long pass,middle,18
BAL,98,2019112500,11,LA,long pass,right,0
BAL,99,2019120100,12,SF,run,left,60
BAL,100,2019120100,12,SF,run,middle,11
BAL,101,2019120100,12,SF,run,right,107
BAL,102,2019120100,12,SF,short pass,left,30
BAL,103,2019120100,12,SF,short pass,middle,42
BAL,104,2019120100,12,SF,short pass,right,13
BAL,105,2019120100,12,SF,long pass,left,0
BAL,106,2019120100,12,SF,long pass,middle,20
BAL,107,2019120100,12,SF,long pass,right,0
BAL,108,2019120801,13,BUF,run,left,74
BAL,109,2019120801,13,BUF,run,middle,12
BAL,110,2019120801,13,BUF,run,right,35
BAL,111,2019120801,13,BUF,short pass,left,41
BAL,112,2019120801,13,BUF,short pass,middle,11
BAL,113,2019120801,13,BUF,short pass,right,32
BAL,114,2019120801,13,BUF,long pass,left,61
BAL,115,2019120801,13,BUF,long pass,middle,0
BAL,116,2019120801,13,BUF,long pass,right,0
BAL,117,2019121200,14,NYJ,run,left,100
BAL,118,2019121200,14,NYJ,run,middle,6
BAL,119,2019121200,14,NYJ,run,right,108
BAL,120,2019121200,14,NYJ,short pass,left,9
BAL,121,2019121200,14,NYJ,short pass,middle,50
BAL,122,2019121200,14,NYJ,short pass,right,39
BAL,123,2019121200,14,NYJ,long pass,left,33
BAL,124,2019121200,14,NYJ,long pass,middle,45
BAL,125,2019121200,14,NYJ,long pass,right,36
BAL,126,2019122206,15,CLE,run,left,96
BAL,127,2019122206,15,CLE,run,middle,0
BAL,128,2019122206,15,CLE,run,right,136
BAL,129,2019122206,15,CLE,short pass,left,61
BAL,130,2019122206,15,CLE,short pass,middle,47
BAL,131,2019122206,15,CLE,short pass,right,67
BAL,132,2019122206,15,CLE,long pass,left,0
BAL,133,2019122206,15,CLE,long pass,middle,24
BAL,134,2019122206,15,CLE,long pass,right,39
BAL,135,2019122900,16,PIT,run,left,30
BAL,136,2019122900,16,PIT,run,middle,28
BAL,137,2019122900,16,PIT,run,right,165
BAL,138,2019122900,16,PIT,short pass,left,17
BAL,139,2019122900,16,PIT,short pass,middle,45
BAL,140,2019122900,16,PIT,short pass,right,14
BAL,141,2019122900,16,PIT,long pass,left,0
BAL,142,2019122900,16,PIT,long pass,middle,20
BAL,143,2019122900,16,PIT,long pass,right,0
SF,0,2019090811,1,TB,run,left,39
SF,1,2019090811,1,TB,run,middle,28
SF,2,2019090811,1,TB,run,right,33
SF,3,2019090811,1,TB,short pass,left,19
SF,4,2019090811,1,TB,short pass,middle,77
SF,5,2019090811,1,TB,short pass,right,31
SF,6,2019090811,1,TB,long pass,left,39
SF,7,2019090811,1,TB,long pass,middle,0
SF,8,2019090811,1,TB,long pass,right,0
SF,9,2019091501,2,CIN,run,left,156
SF,10,2019091501,2,CIN,run,middle,15
SF,11,2019091501,2,CIN,run,right,90
SF,12,2019091501,2,CIN,short pass,left,123
SF,13,2019091501,2,CIN,short pass,middle,13
SF,14,2019091501,2,CIN,short pass,right,74
SF,15,2019091501,2,CIN,long pass,left,63
SF,16,2019091501,2,CIN,long pass,middle,0
SF,17,2019091501,2,CIN,long pass,right,39
SF,18,2019092212,3,PIT,run,left,41
SF,19,2019092212,3,PIT,run,middle,39
SF,20,2019092212,3,PIT,run,right,89
SF,21,2019092212,3,PIT,short pass,left,73
SF,22,2019092212,3,PIT,short pass,middle,72
SF,23,2019092212,3,PIT,short pass,right,44
SF,24,2019092212,3,PIT,long pass,left,72
SF,25,2019092212,3,PIT,long pass,middle,16
SF,26,2019092212,3,PIT,long pass,right,0
SF,27,2019100700,4,CLE,run,left,153
SF,28,2019100700,4,CLE,run,middle,41
SF,29,2019100700,4,CLE,run,right,84
SF,30,2019100700,4,CLE,short pass,left,50
SF,31,2019100700,4,CLE,short pass,middle,42
SF,32,2019100700,4,CLE,short pass,right,51
SF,33,2019100700,4,CLE,long pass,left,16
SF,34,2019100700,4,CLE,long pass,middle,22
SF,35,2019100700,4,CLE,long pass,right,0
SF,36,2019101308,5,LA,run,left,33
SF,37,2019101308,5,LA,run,middle,30
SF,38,2019101308,5,LA,run,right,38
SF,39,2019101308,5,LA,short pass,left,51
SF,40,2019101308,5,LA,short pass,middle,64
SF,41,2019101308,5,LA,short pass,right,107
SF,42,2019101308,5,LA,long pass,left,0
SF,43,2019101308,5,LA,long pass,middle,21
SF,44,2019101308,5,LA,long pass,right,0
SF,45,2019102007,6,WAS,run,left,56
SF,46,2019102007,6,WAS,run,middle,37
SF,47,2019102007,6,WAS,run,right,44
SF,48,2019102007,6,WAS,short pass,left,25
SF,49,2019102007,6,WAS,short pass,middle,71
SF,50,2019102007,6,WAS,short pass,right,1
SF,51,2019102007,6,WAS,long pass,left,0
SF,52,2019102007,6,WAS,long pass,middle,28
SF,53,2019102007,6,WAS,long pass,right,26
SF,54,2019102709,7,CAR,run,left,65
SF,55,2019102709,7,CAR,run,middle,42
SF,56,2019102709,7,CAR,run,right,128
SF,57,2019102709,7,CAR,short pass,left,14
SF,58,2019102709,7,CAR,short pass,middle,69
SF,59,2019102709,7,CAR,short pass,right,38
SF,60,2019102709,7,CAR,long pass,left,54
SF,61,2019102709,7,CAR,long pass,middle,0
SF,62,2019102709,7,CAR,long pass,right,0
SF,63,2019103100,8,ARI,run,left,18
SF,64,2019103100,8,ARI,run,middle,31
SF,65,2019103100,8,ARI,run,right,54
SF,66,2019103100,8,ARI,short pass,left,90
SF,67,2019103100,8,ARI,short pass,middle,130
SF,68,2019103100,8,ARI,short pass,right,40
SF,69,2019103100,8,ARI,long pass,left,16
SF,70,2019103100,8,ARI,long pass,middle,20
SF,71,2019103100,8,ARI,long pass,right,21
SF,72,2019111100,9,SEA,run,left,54
SF,73,2019111100,9,SEA,run,middle,5
SF,74,2019111100,9,SEA,run,right,29
SF,75,2019111100,9,SEA,short pass,left,100
SF,76,2019111100,9,SEA,short pass,middle,108
SF,77,2019111100,9,SEA,short pass,right,40
SF,78,2019111100,9,SEA,long pass,left,0
SF,79,2019111100,9,SEA,long pass,middle,0
SF,80,2019111100,9,SEA,long pass,right,0
SF,81,2019111708,10,ARI,run,left,4
SF,82,2019111708,10,ARI,run,middle,23
SF,83,2019111708,10,ARI,run,right,7
SF,84,2019111708,10,ARI,short pass,left,164
SF,85,2019111708,10,ARI,short pass,middle,47
SF,86,2019111708,10,ARI,short pass,right,122
SF,87,2019111708,10,ARI,long pass,left,26
SF,88,2019111708,10,ARI,long pass,middle,19
SF,89,2019111708,10,ARI,long pass,right,46
SF,90,2019112410,11,GB,run,left,0
SF,91,2019112410,11,GB,run,middle,74
SF,92,2019112410,11,GB,run,right,38
SF,93,2019112410,11,GB,short pass,left,42
SF,94,2019112410,11,GB,short pass,middle,101
SF,95,2019112410,11,GB,short pass,right,27
SF,96,2019112410,11,GB,long pass,left,0
SF,97,2019112410,11,GB,long pass,middle,61
SF,98,2019112410,11,GB,long pass,right,22
SF,99,2019120100,12,BAL,run,left,83
SF,100,2019120100,12,BAL,run,middle,11
SF,101,2019120100,12,BAL,run,right,80
SF,102,2019120100,12,BAL,short pass,left,12
SF,103,2019120100,12,BAL,short pass,middle,83
SF,104,2019120100,12,BAL,short pass,right,19
SF,105,2019120100,12,BAL,long pass,left,18
SF,106,2019120100,12,BAL,long pass,middle,0
SF,107,2019120100,12,BAL,long pass,right,33
SF,108,2019120806,13,NO,run,left,85
SF,109,2019120806,13,NO,run,middle,0
SF,110,2019120806,13,NO,run,right,78
SF,111,2019120806,13,NO,short pass,left,80
SF,112,2019120806,13,NO,short pass,middle,61
SF,113,2019120806,13,NO,short pass,right,93
SF,114,2019120806,13,NO,long pass,left,0
SF,115,2019120806,13,NO,long pass,middle,96
SF,116,2019120806,13,NO,long pass,right,54
SF,117,2019121512,14,ATL,run,left,87
SF,118,2019121512,14,ATL,run,middle,20
SF,119,2019121512,14,ATL,run,right,13
SF,120,2019121512,14,ATL,short pass,left,77
SF,121,2019121512,14,ATL,short pass,middle,37
SF,122,2019121512,14,ATL,short pass,right,66
SF,123,2019121512,14,ATL,long pass,left,0
SF,124,2019121512,14,ATL,long pass,middle,0
SF,125,2019121512,14,ATL,long pass,right,20
SF,126,2019122102,15,LA,run,left,59
SF,127,2019122102,15,LA,run,middle,13
SF,128,2019122102,15,LA,run,right,49
SF,129,2019122102,15,LA,short pass,left,68
SF,130,2019122102,15,LA,short pass,middle,39
SF,131,2019122102,15,LA,short pass,right,70
SF,132,2019122102,15,LA,long pass,left,0
SF,133,2019122102,15,LA,long pass,middle,46
SF,134,2019122102,15,LA,long pass,right,25
SF,135,2019122915,16,SEA,run,left,76
SF,136,2019122915,16,SEA,run,middle,26
SF,137,2019122915,16,SEA,run,right,26
SF,138,2019122915,16,SEA,short pass,left,62
SF,139,2019122915,16,SEA,short pass,middle,99
SF,140,2019122915,16,SEA,short pass,right,54
SF,141,2019122915,16,SEA,long pass,left,0
SF,142,2019122915,16,SEA,long pass,middle,0
SF,143,2019122915,16,SEA,long pass,right,70
IND,0,2019090807,1,LAC,run,left,117
IND,1,2019090807,1,LAC,run,middle,60
IND,2,2019090807,1,LAC,run,right,26
IND,3,2019090807,1,LAC,short pass,left,64
IND,4,2019090807,1,LAC,short pass,middle,20
IND,5,2019090807,1,LAC,short pass,right,46
IND,6,2019090807,1,LAC,long pass,left,41
IND,7,2019090807,1,LAC,long pass,middle,19
IND,8,2019090807,1,LAC,long pass,right,0
IND,9,2019091508,2,TEN,run,left,50
IND,10,2019091508,2,TEN,run,middle,43
IND,11,2019091508,2,TEN,run,right,75
IND,12,2019091508,2,TEN,short pass,left,55
IND,13,2019091508,2,TEN,short pass,middle,15
IND,14,2019091508,2,TEN,short pass,right,57
IND,15,2019091508,2,TEN,long pass,left,19
IND,16,2019091508,2,TEN,long pass,middle,0
IND,17,2019091508,2,TEN,long pass,right,0
IND,18,2019092203,3,ATL,run,left,10
IND,19,2019092203,3,ATL,run,middle,28
IND,20,2019092203,3,ATL,run,right,43
IND,21,2019092203,3,ATL,short pass,left,114
IND,22,2019092203,3,ATL,short pass,middle,52
IND,23,2019092203,3,ATL,short pass,right,70
IND,24,2019092203,3,ATL,long pass,left,56
IND,25,2019092203,3,ATL,long pass,middle,0
IND,26,2019092203,3,ATL,long pass,right,18
IND,27,2019092905,4,OAK,run,left,25
IND,28,2019092905,4,OAK,run,middle,6
IND,29,2019092905,4,OAK,run,right,51
IND,30,2019092905,4,OAK,short pass,left,40
IND,31,2019092905,4,OAK,short pass,middle,57
IND,32,2019092905,4,OAK,short pass,right,42
IND,33,2019092905,4,OAK,long pass,left,0
IND,34,2019092905,4,OAK,long pass,middle,23
IND,35,2019092905,4,OAK,long pass,right,103
IND,36,2019100612,5,KC,run,left,36
IND,37,2019100612,5,KC,run,middle,97
IND,38,2019100612,5,KC,run,right,49
IND,39,2019100612,5,KC,short pass,left,40
IND,40,2019100612,5,KC,short pass,middle,32
IND,41,2019100612,5,KC,short pass,right,79
IND,42,2019100612,5,KC,long pass,left,0
IND,43,2019100612,5,KC,long pass,middle,0
IND,44,2019100612,5,KC,long pass,right,0
IND,45,2019102005,6,HOU,run,left,20
IND,46,2019102005,6,HOU,run,middle,29
IND,47,2019102005,6,HOU,run,right,15
IND,48,2019102005,6,HOU,short pass,left,126
IND,49,2019102005,6,HOU,short pass,middle,22
IND,50,2019102005,6,HOU,short pass,right,83
IND,51,2019102005,6,HOU,long pass,left,19
IND,52,2019102005,6,HOU,long pass,middle,0
IND,53,2019102005,6,HOU,long pass,right,76
IND,54,2019102710,7,DEN,run,left,56
IND,55,2019102710,7,DEN,run,middle,19
IND,56,2019102710,7,DEN,run,right,52
IND,57,2019102710,7,DEN,short pass,left,28
IND,58,2019102710,7,DEN,short pass,middle,9
IND,59,2019102710,7,DEN,short pass,right,94
IND,60,2019102710,7,DEN,long pass,left,19
IND,61,2019102710,7,DEN,long pass,middle,0
IND,62,2019102710,7,DEN,long pass,right,52
IND,63,2019110306,8,PIT,run,left,42
IND,64,2019110306,8,PIT,run,middle,53
IND,65,2019110306,8,PIT,run,right,44
IND,66,2019110306,8,PIT,short pass,left,83
IND,67,2019110306,8,PIT,short pass,middle,35
IND,68,2019110306,8,PIT,short pass,right,55
IND,69,2019110306,8,PIT,long pass,left,36
IND,70,2019110306,8,PIT,long pass,middle,0
IND,71,2019110306,8,PIT,long pass,right,18
IND,72,2019111008,9,MIA,run,left,22
IND,73,2019111008,9,MIA,run,middle,65
IND,74,2019111008,9,MIA,run,right,23
IND,75,2019111008,9,MIA,short pass,left,61
