abbr_player_name,full_player_name,gsis_id,position,season,season_type,team
B.Perriman,Breshad Perriman,00-0032054,WR,2018,reg,CLE
B.Hill,Brian Hill,00-0033567,RB,2018,reg,ATL
B.Hoyer,Brian Hoyer,00-0026625,QB,2018,reg,NE
B.Parker,Brian Parker,00-0032089,TE,2018,reg,DEN
B.Quick,Brian Quick,00-0029640,WR,2018,reg,WAS
B.Butler,Brice Butler,00-0030516,WR,2018,reg,MIA
B.Osweiler,Brock Osweiler,00-0029682,QB,2018,reg,MIA
B.Ellington,Bruce Ellington,00-0031326,WR,2018,reg,DET
B.Marshall,Byron Marshall,00-0032964,RB,2018,reg,WAS
C.Anderson,C.J. Anderson,00-0029854,RB,2018,reg,LA
C.Beathard,C.J. Beathard,00-0033936,QB,2018,reg,SF
C.Ham,C.J. Ham,00-0032918,FB,2018,reg,MIN
C.Prosise,C.J. Prosise,00-0032393,RB,2018,reg,SEA
C.Uzomah,C.J. Uzomah,00-0032134,TE,2018,reg,CIN
C.Ridley,Calvin Ridley,00-0034837,WR,2018,reg,ATL
C.Newton,Cam Newton,00-0027939,QB,2018,reg,CAR
C.Phillips,Cam Phillips,00-0034512,WR,2018,reg,BUF
C.Artis-Payne,Cameron Artis-Payne,00-0031599,RB,2018,reg,CAR
C.Batson,Cameron Batson,00-0034652,WR,2018,reg,TEN
C.Brate,Cameron Brate,00-0031273,TE,2018,reg,TB
C.Meredith,Cameron Meredith,00-0031912,WR,2018,reg,NO
C.Hyde,Carlos Hyde,00-0031045,RB,2018,reg,JAX
C.Wentz,Carson Wentz,00-0032950,QB,2018,reg,PHI
C.Keenum,Case Keenum,00-0028986,QB,2018,reg,DEN
C.Beebe,Chad Beebe,00-0034309,WR,2018,reg,MIN
C.Henne,Chad Henne,00-0026197,QB,2018,reg,KC
C.Williams,Chad Williams,00-0033933,WR,2018,reg,ARI
C.West,Charcandrick West,00-0030668,RB,2018,reg,KC
C.Clay,Charles Clay,00-0028112,TE,2018,reg,BUF
C.Peake,Charone Peake,00-0032959,WR,2018,reg,NYJ
C.Daniel,Chase Daniel,00-0026544,QB,2018,reg,CHI
C.Edmonds,Chase Edmonds,00-0034681,RB,2018,reg,ARI
C.Rogers,Chester Rogers,00-0032355,WR,2018,reg,IND
C.Carson,Chris Carson,00-0033594,RB,2018,reg,SEA
C.Conley,Chris Conley,00-0032128,WR,2018,reg,KC
C.Godwin,Chris Godwin,00-0033921,WR,2018,reg,TB
C.Herndon,Chris Herndon,00-0034766,TE,2018,reg,NYJ
C.Hogan,Chris Hogan,00-0028237,WR,2018,reg,NE
C.Ivory,Chris Ivory,00-0027531,RB,2018,reg,BUF
C.Lacy,Chris Lacy,00-0034593,WR,2018,reg,DET
C.Manhertz,Chris Manhertz,00-0031484,TE,2018,reg,CAR
C.Moore,Chris Moore,00-0032398,WR,2018,reg,BAL
C.Thompson,Chris Thompson,00-0030404,RB,2018,reg,WAS
C.Kirk,Christian Kirk,00-0034775,WR,2018,reg,ARI
C.McCaffrey,Christian McCaffrey,00-0033280,RB,2018,reg,CAR
C.Michael,Christine Michael,00-0030432,RB,2018,reg,IND
C.Core,Cody Core,00-0032795,WR,2018,reg,CIN
C.Kessler,Cody Kessler,00-0033104,QB,2018,reg,JAX
C.Latimer,Cody Latimer,00-0031344,WR,2018,reg,NYG
C.Beasley,Cole Beasley,00-0029000,WR,2018,reg,DAL
C.McCoy,Colt McCoy,00-0027688,QB,2018,reg,WAS
C.Kupp,Cooper Kupp,00-0033908,WR,2018,reg,LA
C.Patterson,Cordarrelle Patterson,00-0030578,WR,2018,reg,NE
C.Clement,Corey Clement,00-0033725,RB,2018,reg,PHI
C.Coleman,Corey Coleman,00-0032966,WR,2018,reg,NYG
C.Davis,Corey Davis,00-0033871,WR,2018,reg,TEN
C.Grant,Corey Grant,00-0031731,RB,2018,reg,JAX
C.Sutton,Courtland Sutton,00-0034348,WR,2018,reg,DEN
C.Samuel,Curtis Samuel,00-0033282,WR,2018,reg,CAR
D.Chark,D.J. Chark,00-0034777,WR,2018,reg,JAX
D.Moore,D.J. Moore,00-0034827,WR,2018,reg,CAR
D.Foreman,D'Onta Foreman,00-0033925,RB,2018,reg,HOU
D.Hamilton,DaeSean Hamilton,00-0034370,WR,2018,reg,DEN
D.Prescott,Dak Prescott,00-0033077,QB,2018,reg,DAL
D.Goedert,Dallas Goedert,00-0034351,TE,2018,reg,PHI
D.Schultz,Dalton Schultz,00-0034383,TE,2018,reg,DAL
D.Cook,Dalvin Cook,00-0033893,RB,2018,reg,MIN
D.Williams,Damien Williams,00-0030874,RB,2018,reg,KC
D.Byrd,Damiere Byrd,00-0031868,WR,2018,reg,CAR
D.Ratley,Damion Ratley,00-0034273,WR,2018,reg,CLE
D.Arnold,Dan Arnold,00-0034011,TE,2018,reg,NO
D.Amendola,Danny Amendola,00-0026035,WR,2018,reg,MIA
D.Pettis,Dante Pettis,00-0034860,WR,2018,reg,SF
D.Jackson,Darius Jackson,00-0033049,RB,2018,reg,DAL
D.Jennings,Darius Jennings,00-0031972,WR,2018,reg,TEN
D.Williams,Darrel Williams,00-0034301,RB,2018,reg,KC
D.Daniels,Darrell Daniels,00-0033258,TE,2018,reg,ARI
D.Fells,Darren Fells,00-0029738,TE,2018,reg,CLE
D.Sproles,Darren Sproles,00-0023564,RB,2018,reg,PHI
D.Waller,Darren Waller,00-0031610,TE,2018,reg,OAK
D.Heyward-Bey,Darrius Heyward-Bey,00-0026983,WR,2018,reg,PIT
D.Kidsy,Darvin Kidsy,00-0034710,WR,2018,reg,WAS
D.Adams,Davante Adams,00-0031381,WR,2018,reg,GB
D.Williams,Dave Williams,00-0034427,RB,2018,reg,JAX
D.Fluellen,David Fluellen,00-0030711,RB,2018,reg,TEN
D.Grinnage,David Grinnage,00-0032634,TE,2018,reg,JAX
D.Johnson,David Johnson,00-0032187,RB,2018,reg,ARI
D.Moore,David Moore,00-0033589,WR,2018,reg,SEA
D.Morgan,David Morgan,00-0032430,TE,2018,reg,MIN
D.Njoku,David Njoku,00-0033885,TE,2018,reg,CLE
D.Sr.,De'Angelo Henderson Sr.,00-0033581,RB,2018,reg,NYJ
D.Thomas,De'Anthony Thomas,00-0031060,WR,2018,reg,KC
D.Turner,De'Lance Turner,00-0034201,RB,2018,reg,BAL
D.Carter,DeAndre Carter,00-0031763,WR,2018,reg,HOU
D.Hopkins,DeAndre Hopkins,00-0030564,WR,2018,reg,HOU
D.Washington,DeAndre Washington,00-0032940,RB,2018,reg,OAK
D.Westbrook,Dede Westbrook,00-0033839,WR,2018,reg,JAX
D.Walker,Delanie Walker,00-0024389,TE,2018,reg,TEN
D.Robinson,Demarcus Robinson,00-0032775,WR,2018,reg,KC
D.Thomas,Demaryius Thomas,00-0027874,WR,2018,reg,HOU
D.Harris,Demetrius Harris,00-0030155,TE,2018,reg,KC
D.Burnett,Deontay Burnett,00-0034653,WR,2018,reg,NYJ
D.Thompson,Deonte Thompson,00-0029388,WR,2018,reg,BUF
D.Anderson,Derek Anderson,00-0023645,QB,2018,reg,BUF
D.Carr,Derek Carr,00-0031280,QB,2018,reg,OAK
D.Carrier,Derek Carrier,00-0029119,TE,2018,reg,OAK
D.Watt,Derek Watt,00-0032897,FB,2018,reg,LAC
D.Coleman,Derrick Coleman,00-0029068,FB,2018,reg,ARI
D.Henry,Derrick Henry,00-0032764,RB,2018,reg,TEN
D.Willies,Derrick Willies,00-0034258,WR,2018,reg,CLE
D.Jackson,DeSean Jackson,00-0026189,WR,2018,reg,TB
D.Watson,Deshaun Watson,00-0033537,QB,2018,reg,HOU
D.Kizer,DeShone Kizer,00-0033899,QB,2018,reg,GB
D.Newsome,Detrez Newsome,00-0034565,RB,2018,reg,LAC
D.Parker,DeVante Parker,00-0031547,WR,2018,reg,MIA
D.Funchess,Devin Funchess,00-0032055,WR,2018,reg,CAR
D.Freeman,Devonta Freeman,00-0031285,RB,2018,reg,ATL
D.Booker,Devontae Booker,00-0032972,RB,2018,reg,DEN
D.Lewis,Dion Lewis,00-0028087,RB,2018,reg,TEN
D.Sims,Dion Sims,00-0030422,TE,2018,reg,CHI
D.Moncrief,Donte Moncrief,00-0031339,WR,2018,reg,JAX
D.Inman,Dontrelle Inman,00-0028411,WR,2018,reg,IND
D.Baldwin,Doug Baldwin,00-0028434,WR,2018,reg,SEA
D.Martin,Doug Martin,00-0029613,RB,2018,reg,OAK
D.Brees,Drew Brees,00-0020531,QB,2018,reg,NO
D.Johnson,Duke Johnson,00-0032257,RB,2018,reg,CLE
D.Smythe,Durham Smythe,00-0034798,TE,2018,reg,MIA
D.Allen,Dwayne Allen,00-0029689,TE,2018,reg,NE
D.Harris,Dwayne Harris,00-0028114,WR,2018,reg,OAK
D.Washington,Dwayne Washington,00-0032450,RB,2018,reg,NO
E.Dickson,Ed Dickson,00-0027675,TE,2018,reg,SEA
E.Manning,Eli Manning,00-0022803,QB,2018,reg,NYG
E.Rogers,Eli Rogers,00-0031782,WR,2018,reg,PIT
E.McGuire,Elijah McGuire,00-0033295,RB,2018,reg,NYJ
E.Penny,Elijhaa Penny,00-0032813,RB,2018,reg,NYG
E.Sanders,Emmanuel Sanders,00-0027685,WR,2018,reg,DEN
E.Brown,Equanimeous St. Brown,00-0034279,WR,2018,reg,GB
E.Ebron,Eric Ebron,00-0031387,TE,2018,reg,IND
E.Saubert,Eric Saubert,00-0033576,TE,2018,reg,ATL
E.Tomlinson,Eric Tomlinson,00-0031690,TE,2018,reg,NYJ
E.Swoope,Erik Swoope,00-0030854,TE,2018,reg,IND
E.Engram,Evan Engram,00-0033881,TE,2018,reg,NYG
E.Elliott,Ezekiel Elliott,00-0033045,RB,2018,reg,DAL
F.Gore,Frank Gore,00-0023500,RB,2018,reg,MIA
F.Martino,Freddie Martino,00-0030737,WR,2018,reg,TB
G.Celek,Garrett Celek,00-0028903,TE,2018,reg,SF
G.Gilbert,Garrett Gilbert,00-0031395,QB,2018,reg,CAR
G.Dieter,Gehrig Dieter,00-0033474,WR,2018,reg,KC
G.Smith,Geno Smith,00-0030565,QB,2018,reg,LAC
G.Swaim,Geoff Swaim,00-0032141,TE,2018,reg,DAL
G.Kittle,George Kittle,00-0033288,TE,2018,reg,SF
G.Everett,Gerald Everett,00-0033895,TE,2018,reg,LA
G.Davis,Geremy Davis,00-0031953,WR,2018,reg,LAC
G.Allison,Geronimo Allison,00-0032626,WR,2018,reg,GB
G.Bernard,Giovani Bernard,00-0030456,RB,2018,reg,CIN
G.Tate,Golden Tate,00-0027891,WR,2018,reg,PHI
G.Olsen,Greg Olsen,00-0025418,TE,2018,reg,CAR
G.Edwards,Gus Edwards,00-0034184,RB,2018,reg,BAL
H.Hurst,Hayden Hurst,00-0034830,TE,2018,reg,BAL
I.Thomas,Ian Thomas,00-0034365,TE,2018,reg,CAR
I.Crowell,Isaiah Crowell,00-0030656,RB,2018,reg,NYJ
I.Ford,Isaiah Ford,00-0033471,WR,2018,reg,MIA
I.McKenzie,Isaiah McKenzie,00-0033466,WR,2018,reg,BUF
I.Smith,Ito Smith,00-0034378,RB,2018,reg,ATL
J.McKissic,J.D. McKissic,00-0032602,RB,2018,reg,SEA
J.Jones,J.J. Jones,00-0034560,WR,2018,reg,NYJ
J.Nelson,J.J. Nelson,00-0032112,WR,2018,reg,ARI
J.Moore,J'Mon Moore,00-0034268,WR,2018,reg,GB
J.Doyle,Jack Doyle,00-0030181,TE,2018,reg,IND
J.Hollister,Jacob Hollister,00-0033387,TE,2018,reg,NE
J.Brissett,Jacoby Brissett,00-0033119,QB,2018,reg,IND
J.Rodgers,Jacquizz Rodgers,00-0028083,RB,2018,reg,TB
J.Butt,Jake Butt,00-0033564,TE,2018,reg,DEN
J.Kumerow,Jake Kumerow,00-0031787,WR,2018,reg,GB
J.Grant,Jakeem Grant,00-0032791,WR,2018,reg,MIA
J.Richard,Jalen Richard,00-0033025,RB,2018,reg,OAK
J.Tolliver,Jalen Tolliver,00-0034489,WR,2018,reg,ARI
J.Charles,Jamaal Charles,00-0026213,RB,2018,reg,JAX
J.Williams,Jamaal Williams,00-0033948,RB,2018,reg,GB
J.Winston,Jameis Winston,00-0031503,QB,2018,reg,TB
J.Conner,James Conner,00-0033553,RB,2018,reg,PIT
J.Develin,James Develin,00-0027925,FB,2018,reg,NE
J.O'Shaughnessy,James O'Shaughnessy,00-0031951,TE,2018,reg,JAX
J.Washington,James Washington,00-0034676,WR,2018,reg,PIT
J.White,James White,00-0031062,RB,2018,reg,NE
J.Crowder,Jamison Crowder,00-0031941,WR,2018,reg,WAS
J.Cook,Jared Cook,00-0027061,TE,2018,reg,OAK
J.Goff,Jared Goff,00-0033106,QB,2018,reg,LA
J.Wright,Jarius Wright,00-0029572,WR,2018,reg,CAR
J.Brown,Jaron Brown,00-0030300,WR,2018,reg,SEA
J.Landry,Jarvis Landry,00-0031382,WR,2018,reg,CLE
J.Croom,Jason Croom,00-0033627,TE,2018,reg,BUF
J.Wims,Javon Wims,00-0034426,WR,2018,reg,CHI
J.Allen,Javorius Allen,00-0031577,RB,2018,reg,BAL
J.Davis,Jawill Davis,00-0034499,WR,2018,reg,NYG
J.Ajayi,Jay Ajayi,00-0031590,RB,2018,reg,PHI
J.Samuels,Jaylen Samuels,00-0034331,RB,2018,reg,PIT
J.Driskel,Jeff Driskel,00-0032436,QB,2018,reg,CIN
J.Heuerman,Jeff Heuerman,00-0032227,TE,2018,reg,DEN
J.Wilson,Jeff Wilson,00-0034115,RB,2018,reg,SF
J.Chesson,Jehu Chesson,00-0033464,WR,2018,reg,WAS
J.Hill,Jeremy Hill,00-0031301,RB,2018,reg,NE
J.Kerley,Jeremy Kerley,00-0028091,WR,2018,reg,BUF
J.Langford,Jeremy Langford,00-0031569,RB,2018,reg,ATL
J.Sprinkle,Jeremy Sprinkle,00-0033528,TE,2018,reg,WAS
J.Gresham,Jermaine Gresham,00-0027873,TE,2018,reg,ARI
J.Kearse,Jermaine Kearse,00-0029159,WR,2018,reg,NYJ
J.Cunningham,Jerome Cunningham,00-0031462,TE,2018,reg,DET
J.James,Jesse James,00-0032135,TE,2018,reg,PIT
J.Garoppolo,Jimmy Garoppolo,00-0031345,QB,2018,reg,SF
J.Graham,Jimmy Graham,00-0027696,TE,2018,reg,GB
J.Flacco,Joe Flacco,00-0026158,QB,2018,reg,BAL
J.Mixon,Joe Mixon,00-0033897,RB,2018,reg,CIN
J.Brown,John Brown,00-0031051,WR,2018,reg,BAL
J.Kelly,John Kelly,00-0034808,RB,2018,reg,LA
J.Phillips,John Phillips,00-0027139,TE,2018,reg,ARI
J.Ross,John Ross,00-0033460,WR,2018,reg,CIN
J.Holton,Johnny Holton,00-0032935,WR,2018,reg,OAK
J.Mundt,Johnny Mundt,00-0033246,TE,2018,reg,LA
J.Natson,JoJo Natson,00-0033266,WR,2018,reg,LA
J.Stewart,Jonathan Stewart,00-0026153,RB,2018,reg,NYG
J.Smith,Jonnu Smith,00-0033858,TE,2018,reg,TEN
J.Akins,Jordan Akins,00-0034364,TE,2018,reg,HOU
J.Franks,Jordan Franks,00-0034532,TE,2018,reg,CIN
J.Howard,Jordan Howard,00-0032780,RB,2018,reg,CHI
J.Leggett,Jordan Leggett,00-0033953,TE,2018,reg,NYJ
J.Matthews,Jordan Matthews,00-0031299,WR,2018,reg,PHI
J.Reed,Jordan Reed,00-0030472,TE,2018,reg,WAS
J.Thomas,Jordan Thomas,00-0034420,TE,2018,reg,HOU
J.Wilkins,Jordan Wilkins,00-0034400,RB,2018,reg,IND
J.Nelson,Jordy Nelson,00-0026176,WR,2018,reg,OAK
J.Adams,Josh Adams,00-0034457,RB,2018,reg,PHI
J.Allen,Josh Allen,00-0034857,QB,2018,reg,BUF
J.Bellamy,Josh Bellamy,00-0029319,WR,2018,reg,CHI
J.Doctson,Josh Doctson,00-0032760,WR,2018,reg,WAS
J.Gordon,Josh Gordon,00-0029664,WR,2018,reg,NE
J.Hill,Josh Hill,00-0030216,TE,2018,reg,NO
J.Johnson,Josh Johnson,00-0026300,QB,2018,reg,WAS
J.Malone,Josh Malone,00-0033859,WR,2018,reg,CIN
J.McCown,Josh McCown,00-0021206,QB,2018,reg,NYJ
J.Perkins,Josh Perkins,00-0032599,TE,2018,reg,PHI
J.Reynolds,Josh Reynolds,00-0033943,WR,2018,reg,LA
J.Rosen,Josh Rosen,00-0034343,QB,2018,reg,ARI
J.Dobbs,Joshua Dobbs,00-0033949,QB,2018,reg,PIT
J.Smith-Schuster,JuJu Smith-Schuster,00-0033857,WR,2018,reg,PIT
J.Edelman,Julian Edelman,00-0027150,WR,2018,reg,NE
J.Jones,Julio Jones,00-0027944,WR,2018,reg,ATL
J.Davis,Justin Davis,00-0033760,RB,2018,reg,LA
J.Hardy,Justin Hardy,00-0031570,WR,2018,reg,ATL
J.Hunter,Justin Hunter,00-0030521,WR,2018,reg,PIT
J.Jackson,Justin Jackson,00-0034440,RB,2018,reg,LAC
J.Watson,Justin Watson,00-0034386,WR,2018,reg,TB
K.Ballage,Kalen Ballage,00-0034799,RB,2018,reg,MIA
K.Aiken,Kamar Aiken,00-0028497,WR,2018,reg,PHI
K.Bibbs,Kapri Bibbs,00-0031102,RB,2018,reg,GB
K.Hunt,Kareem Hunt,00-0033923,RB,2018,reg,KC
K.Cole,Keelan Cole,00-0033681,WR,2018,reg,JAX
K.Allen,Keenan Allen,00-0030279,WR,2018,reg,LAC
K.Ford,Keith Ford,00-0034509,RB,2018,reg,BUF
K.Kirkwood,Keith Kirkwood,00-0034317,WR,2018,reg,NO
K.Smith,Keith Smith,00-0030968,FB,2018,reg,OAK
K.Coutee,Keke Coutee,00-0034366,WR,2018,reg,HOU
K.Benjamin,Kelvin Benjamin,00-0031359,WR,2018,reg,KC
K.Bourne,Kendrick Bourne,00-0033307,WR,2018,reg,SF
K.Dixon,Kenneth Dixon,00-0032411,RB,2018,reg,BAL
K.Golladay,Kenny Golladay,00-0033932,WR,2018,reg,DET
K.Stills,Kenny Stills,00-0030085,WR,2018,reg,MIA
K.Drake,Kenyan Drake,00-0033118,RB,2018,reg,MIA
K.Hatcher,Keon Hatcher,00-0033441,WR,2018,reg,OAK
K.Johnson,Kerryon Johnson,00-0034349,RB,2018,reg,DET
K.White,Kevin White,00-0031545,WR,2018,reg,CHI
K.Hodge,KhaDarel Hodge,00-0034854,WR,2018,reg,LA
K.Lee,Khari Lee,00-0031922,TE,2018,reg,BUF
K.Cousins,Kirk Cousins,00-0029604,QB,2018,reg,MIN
K.Allen,Kyle Allen,00-0034577,QB,2018,reg,CAR
K.Juszczyk,Kyle Juszczyk,00-0029892,FB,2018,reg,SF
K.Lauletta,Kyle Lauletta,00-0034369,QB,2018,reg,NYG
K.Rudolph,Kyle Rudolph,00-0027981,TE,2018,reg,MIN
L.Jackson,Lamar Jackson,00-0034796,QB,2018,reg,BAL
L.Miller,Lamar Miller,00-0029615,RB,2018,reg,HOU
L.Kendricks,Lance Kendricks,00-0027985,TE,2018,reg,GB
L.Treadwell,Laquon Treadwell,00-0032951,WR,2018,reg,MIN
L.Fitzgerald,Larry Fitzgerald,00-0022921,WR,2018,reg,ARI
L.Murray,Latavius Murray,00-0030513,RB,2018,reg,MIN
L.Smith,Lee Smith,00-0028097,TE,2018,reg,OAK
L.Blount,LeGarrette Blount,00-0027325,RB,2018,reg,DET
L.Fournette,Leonard Fournette,00-0033856,RB,2018,reg,JAX
L.Carroo,Leonte Carroo,00-0033060,WR,2018,reg,MIA
L.McCoy,LeSean McCoy,00-0027029,RB,2018,reg,BUF
L.Toilolo,Levine Toilolo,00-0030443,TE,2018,reg,DET
L.Paulsen,Logan Paulsen,00-0027215,TE,2018,reg,ATL
L.Thomas,Logan Thomas,00-0031260,TE,2018,reg,BUF
L.Stocker,Luke Stocker,00-0028042,TE,2018,reg,TEN
L.Willson,Luke Willson,00-0030089,TE,2018,reg,DET
M.Brown,Malcolm Brown,00-0031806,RB,2018,reg,LA
M.Turner,Malik Turner,00-0034867,WR,2018,reg,SEA
M.Lewis,Marcedes Lewis,00-0024243,TE,2018,reg,GB
M.Ateman,Marcell Ateman,00-0034747,WR,2018,reg,OAK
M.Johnson,Marcus Johnson,00-0032980,WR,2018,reg,IND
M.Kemp,Marcus Kemp,00-0033481,WR,2018,reg,KC
M.Mariota,Marcus Mariota,00-0032268,QB,2018,reg,TEN
M.Murphy,Marcus Murphy,00-0031959,RB,2018,reg,BUF
M.Andrews,Mark Andrews,00-0034753,TE,2018,reg,BAL
M.Ingram,Mark Ingram,00-0027966,RB,2018,reg,NO
M.Sanchez,Mark Sanchez,00-0026898,QB,2018,reg,WAS
M.Walton,Mark Walton,00-0034679,RB,2018,reg,CIN
M.Mack,Marlon Mack,00-0033951,RB,2018,reg,IND
M.Valdes-Scantling,Marquez Valdes-Scantling,00-0034272,WR,2018,reg,GB
M.Goodwin,Marquise Goodwin,00-0030068,WR,2018,reg,SF
M.Lynch,Marshawn Lynch,00-0025399,RB,2018,reg,OAK
M.Bryant,Martavis Bryant,00-0031373,WR,2018,reg,OAK
M.Hall,Marvin Hall,00-0033094,WR,2018,reg,ATL
M.Jones,Marvin Jones,00-0029293,WR,2018,reg,DET
M.Barkley,Matt Barkley,00-0030533,QB,2018,reg,BUF
M.Breida,Matt Breida,00-0033308,RB,2018,reg,SF
M.Cassel,Matt Cassel,00-0023662,QB,2018,reg,DET
M.Flanagan,Matt Flanagan,00-0034101,TE,2018,reg,WAS
M.LaCosse,Matt LaCosse,00-0031744,TE,2018,reg,DEN
M.Lengel,Matt Lengel,00-0031788,TE,2018,reg,CIN
M.Ryan,Matt Ryan,00-0026143,QB,2018,reg,ATL
M.Schaub,Matt Schaub,00-0022787,QB,2018,reg,ATL
M.Stafford,Matthew Stafford,00-0026498,QB,2018,reg,DET
M.Harris,Maurice Harris,00-0032362,WR,2018,reg,WAS
M.Williams,Maxx Williams,00-0031558,TE,2018,reg,BAL
M.Gordon,Melvin Gordon,00-0032144,RB,2018,reg,LAC
M.Crabtree,Michael Crabtree,00-0026986,WR,2018,reg,BAL
M.Floyd,Michael Floyd,00-0029638,WR,2018,reg,WAS
M.Gallup,Michael Gallup,00-0034764,WR,2018,reg,DAL
M.Roberts,Michael Roberts,00-0033559,TE,2018,reg,DET
M.Thomas,Michael Thomas,00-0032765,WR,2018,reg,NO
M.Boone,Mike Boone,00-0034208,RB,2018,reg,MIN
M.Davis,Mike Davis,00-0032063,RB,2018,reg,SEA
M.Evans,Mike Evans,00-0031408,WR,2018,reg,TB
M.Gesicki,Mike Gesicki,00-0034829,TE,2018,reg,MIA
M.Gillislee,Mike Gillislee,00-0030433,RB,2018,reg,NO
M.Glennon,Mike Glennon,00-0030520,QB,2018,reg,ARI
M.Wallace,Mike Wallace,00-0026901,WR,2018,reg,PHI
M.Williams,Mike Williams,00-0033536,WR,2018,reg,LAC
M.Trubisky,Mitchell Trubisky,00-0033869,QB,2018,reg,CHI
M.Alie-Cox,Mo Alie-Cox,00-0033217,TE,2018,reg,IND
M.Sanu,Mohamed Sanu,00-0029632,WR,2018,reg,ATL
M.Pruitt,MyCole Pruitt,00-0031585,TE,2018,reg,TEN
N.Sudfeld,Nate Sudfeld,00-0032792,QB,2018,reg,PHI
N.Sterling,Neal Sterling,00-0032120,TE,2018,reg,NYJ
N.Agholor,Nelson Agholor,00-0031549,WR,2018,reg,PHI
N.Bellore,Nick Bellore,00-0028292,FB,2018,reg,DET
N.Boyle,Nick Boyle,00-0031598,TE,2018,reg,BAL
N.Chubb,Nick Chubb,00-0034791,RB,2018,reg,CLE
N.Foles,Nick Foles,00-0029567,QB,2018,reg,PHI
N.Mullens,Nick Mullens,00-0033319,QB,2018,reg,SF
N.O'Leary,Nick O'Leary,00-0032117,TE,2018,reg,MIA
N.Vannett,Nick Vannett,00-0032394,TE,2018,reg,SEA
N.Williams,Nick Williams,00-0029848,WR,2018,reg,LA
N.Paul,Niles Paul,00-0028093,TE,2018,reg,JAX
N.Brown,Noah Brown,00-0033591,WR,2018,reg,DAL
N.Hines,Nyheim Hines,00-0034367,RB,2018,reg,IND
O.Howard,O.J. Howard,00-0033879,TE,2018,reg,TB
O.Beckham,Odell Beckham,00-0031235,WR,2018,reg,NYG
O.Charles,Orson Charles,00-0029414,TE,2018,reg,CLE
P.DiMarco,Patrick DiMarco,00-0028581,RB,2018,reg,BUF
P.Mahomes,Patrick Mahomes,00-0033873,QB,2018,reg,KC
P.Richardson,Paul Richardson,00-0031257,WR,2018,reg,WAS
P.Barber,Peyton Barber,00-0032741,RB,2018,reg,TB
P.Rivers,Philip Rivers,00-0022942,QB,2018,reg,LAC
P.Dorsett,Phillip Dorsett,00-0032208,WR,2018,reg,NE
P.Lindsay,Phillip Lindsay,00-0034109,RB,2018,reg,DEN
P.Garcon,Pierre Garcon,00-0026345,WR,2018,reg,SF
Q.Enunwa,Quincy Enunwa,00-0031023,WR,2018,reg,NYJ
R.Mostert,Raheem Mostert,00-0031687,RB,2018,reg,SF
R.Cobb,Randall Cobb,00-0028002,WR,2018,reg,GB
R.Penny,Rashaad Penny,00-0034750,RB,2018,reg,SEA
R.Greene,Rashad Greene,00-0032170,WR,2018,reg,JAX
R.Higgins,Rashard Higgins,00-0032977,WR,2018,reg,CLE
R.McCloud,Ray-Ray McCloud,00-0034407,WR,2018,reg,BUF
R.Burkhead,Rex Burkhead,00-0030288,RB,2018,reg,NE
R.Ellison,Rhett Ellison,00-0029587,TE,2018,reg,NYG
R.Rodgers,Richard Rodgers,00-0031384,TE,2018,reg,PHI
R.James,Richie James,00-0034286,WR,2018,reg,SF
R.Seals-Jones,Ricky Seals-Jones,00-0033611,TE,2018,reg,ARI
R.Gathers,Rico Gathers,00-0033054,TE,2018,reg,DAL
R.McCarron,Riley McCarron,00-0033773,WR,2018,reg,NE
R.Matthews,Rishard Matthews,00-0029580,WR,2018,reg,NYJ
R.Cracraft,River Cracraft,00-0034054,WR,2018,reg,DEN
R.Gronkowski,Rob Gronkowski,00-0027656,TE,2018,reg,NE
R.Kelley,Rob Kelley,00-0032371,RB,2018,reg,WAS
R.Anderson,Robby Anderson,00-0032688,WR,2018,reg,NYJ
R.Foster,Robert Foster,00-0034510,WR,2018,reg,BUF
R.III,Robert Griffin III,00-0029665,QB,2018,reg,BAL
R.Tonyan,Robert Tonyan,00-0033757,TE,2018,reg,GB
R.Turbin,Robert Turbin,00-0029273,RB,2018,reg,IND
R.Woods,Robert Woods,00-0030431,WR,2018,reg,LA
R.Thomas,Roc Thomas,00-0034221,RB,2018,reg,MIN
R.Smith,Rod Smith,00-0031900,RB,2018,reg,DAL
R.Jones,Ronald Jones,00-0034816,RB,2018,reg,TB
R.Nix,Roosevelt Nix,00-0030741,FB,2018,reg,PIT
R.Dwelley,Ross Dwelley,00-0034073,TE,2018,reg,SF
R.Freeman,Royce Freeman,00-0034838,RB,2018,reg,DEN
R.Gage,Russell Gage,00-0034411,WR,2018,reg,ATL
R.Shepard,Russell Shepard,00-0030147,WR,2018,reg,NYG
